年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201911,10016000,文教康樂,專業及技術服務類,1393,4048537
201911,10016000,文教康樂,其他,2114,6512738
201912,10016000,文教康樂,軍警人員一,585,1379831
201912,10016000,文教康樂,軍警人員二,98,217444
201912,10016000,文教康樂,其他公共行政類,1698,4848042
201912,10016000,文教康樂,教育類,675,2003486
201912,10016000,文教康樂,工商及服務類,3120,9531761
201912,10016000,文教康樂,專業及技術服務類,1379,4190771
201912,10016000,文教康樂,其他,1959,6318943
202001,10016000,文教康樂,軍警人員一,309,475896
202001,10016000,文教康樂,軍警人員二,56,141668
202001,10016000,文教康樂,其他公共行政類,1276,4474384
202001,10016000,文教康樂,教育類,512,1219736
202001,10016000,文教康樂,工商及服務類,1928,5730920
202001,10016000,文教康樂,專業及技術服務類,847,2509091
202001,10016000,文教康樂,其他,1150,3212313
202002,10016000,文教康樂,軍警人員一,272,444302
202002,10016000,文教康樂,軍警人員二,48,112786
202002,10016000,文教康樂,其他公共行政類,961,2474596
202002,10016000,文教康樂,教育類,374,961430
202002,10016000,文教康樂,工商及服務類,1509,4379229
202002,10016000,文教康樂,專業及技術服務類,737,2281094
202002,10016000,文教康樂,其他,929,2506207
202003,10016000,文教康樂,軍警人員一,214,356606
202003,10016000,文教康樂,軍警人員二,37,64907
202003,10016000,文教康樂,其他公共行政類,787,2249691
202003,10016000,文教康樂,教育類,293,621200
202003,10016000,文教康樂,工商及服務類,1308,3046122
202003,10016000,文教康樂,專業及技術服務類,654,1533504
202003,10016000,文教康樂,其他,767,1734474
202004,10016000,文教康樂,軍警人員一,146,308132
202004,10016000,文教康樂,軍警人員二,46,76228
202004,10016000,文教康樂,其他公共行政類,785,2054894
202004,10016000,文教康樂,教育類,282,751455
202004,10016000,文教康樂,工商及服務類,1255,2971567
202004,10016000,文教康樂,專業及技術服務類,526,1347131
202004,10016000,文教康樂,其他,689,1605425
202005,10016000,文教康樂,軍警人員一,221,487864
202005,10016000,文教康樂,軍警人員二,59,215493
202005,10016000,文教康樂,其他公共行政類,1040,3385425
